XTSE/MFC_PR_E_UADJ,Manulife Financial Corp. (MFC.PR.E) Unadjusted Stock Prices
XTSE/VH,Van Houtte Inc.
XTSE/HAE,Haemacure Corp. (HAE) Adjusted Stock Prices
XTSE/NAU,Northland Resources SE (NAU) Adjusted Stock Prices
XTSE/CRL,CCR Technologies Ltd (CRL) Adjusted Stock Prices
XTSE/INI,Independent Nickel Corporation (INI) Adjusted Stock Prices
XTSE/NGD_WT_D_UADJ,New Gold Inc (NGD.WT.D) Unadjusted Stock Prices
XTSE/SSI_DB,Sterling Shoes Inc (SSI.DB) Adjusted Stock Prices
XTSE/ISN,Insignia Energy Ltd
XTSE/CSE_1,Canadian Sub-Surface Energy Services Corp (CSE.1) Adjusted Stock Prices
XTSE/BXE_DB,Bellatrix Exploration Ltd. (BXE.DB) Adjusted Stock Prices
XTSE/DM_UADJ,Duluth Metals Limited (DM) Unadjusted Stock Prices
XTSE/MNB_UADJ,Mirabela Nickel Limited (MNB) Unadjusted Stock Prices
XTSE/AXP_UADJ,Axcan Pharma Inc. (AXP) Unadjusted Stock Prices
XTSE/RY_PR_Y_UADJ,Royal Bank Of Canada (RY.PR.Y) Unadjusted Stock Prices
XTSE/MQA_WT_A_UADJ,Macquarie Emerging Markets Infrastructure Income Fund (MQA.WT.A) Unadjusted Stock Prices
XTSE/OCZ_UN_UADJ,O Leary Canadian Equity Income Fund (OCZ.UN) Unadjusted Stock Prices
XTSE/GUR_UADJ,Aston Hill Global Uranium Fund Inc (GUR) Unadjusted Stock Prices
XTSE/MDM_UADJ,Mineral Deposits (MDM) Unadjusted Stock Prices
XTSE/GCE_WT_A_UADJ,Grande Cache Coal Corp. (GCE.WT.A) Unadjusted Stock Prices
XTSE/K_WT_UADJ,Kinross Gold Corp. (K.WT) Unadjusted Stock Prices
XTSE/MR_UADJ,Metallica Resources Inc. (MR) Unadjusted Stock Prices
XTSE/LBS_WT_A,Life & Banc Split Corp (LBS.WT.A) Adjusted Stock Prices
XTSE/WN_DB_UADJ,George Weston Ltd. (WN.DB) Unadjusted Stock Prices
XTSE/HMU_UADJ,Horizons ETFs Management (Canada) Inc (HMU) Unadjusted Stock Prices
XTSE/CDD_WT_UADJ,Core Canadian Dividend Trust (CDD.WT) Unadjusted Stock Prices
XTSE/FTS_IR_UADJ,Fortis Inc. (FTS.IR) Unadjusted Stock Prices
XTSE/CF_UN,Calpine Power Income Fund
XTSE/FSL_UN,Nuveen Senior Floating Rate Income Fund
XTSE/IQW_PR_C,Quebecor World Inc.
XTSE/AL_PR_F,Alcan Inc
XTSE/EWI_UN,Brompton Equal Weight Income Fund
XTSE/IQW_PR_D,Quebecor World Inc.
XTSE/EBR,Ember Resources Inc.
XTSE/EIS_UN,Eveready Income Fund
XTSE/PRP_WT_UADJ,ProSep Inc (PRP.WT) Unadjusted Stock Prices
XTSE/NEW_PR_C_UADJ,Newgrowth Corp. (NEW.PR.C) Unadjusted Stock Prices
XTSE/RPQ_PR_A_UADJ,"Connor, Clark & Lunn ROC Pref Corp. (RPQ.PR.A) Unadjusted Stock Prices"
XTSE/CBK_UN,Copernican World Banks Income and Growth Trust.
XTSE/SND_UN,Sound Energy Trust
XTSE/AMT_UN,Amtelecom Income Fund
XTSE/CLE_UN,Clean Power Income Fund
XTSE/CCK_UN,Connor Clark & Lunn Conservative Income Fund II
XTSE/MHG_UN,Medisys Health Group Income Fund
XTSE/FLM_UN,Movie Distribution Income Fund
XTSE/FMI,Forbes Medi-Tech Inc
XTSE/HW,Harry Winston Diamond Corp (HW) Adjusted Stock Prices
XTSE/ASI_UN,Alliance Split Income Trust
XTSE/ASI_PR_A,Alliance Split Income Trust
XTSE/HPF_PR_B,High Income Preffered Shares Corp
XTSE/VIP_PR_A,Brompton VIP Income Fund
XTSE/RU_UN,Royal Utilities Income Fund
XTSE/XCM,Commerce Split Corp.
XTSE/BAE_UN,BG Advantaged Equal Weighted Income Fund
XTSE/FHT_UN,First Trust-Highland Capital Floating Rate Income Fund
XTSE/EPD_UN,European Premium Dividend Fund
XTSE/SDE_UN,Select 50 S-1 Income Trust II.
XTSE/ADC,AIC Diversified Canada Split Corp
XTSE/DTF_UN,DiversiTrust Income Fund
XTSE/VAA,Vaaldiam Mining Inc (VAA) Adjusted Stock Prices
XTSE/FLY_A,CHC Helicopter Corp
XTSE/VHB,Victhom Human Bionics Inc
XTSE/FAI_UN,First Asset Global Infrastructure Fund
XTSE/SSI_UN,Sterling Shoes Income Fund
XTSE/DPI_UN,Drive Products Income Fund
XTSE/RBT,R Split II Corp
XTSE/TIL_UN,Tree Island Wire Income Fund
XTSE/XWE,World Energy Solutions Inc
XTSE/NCS,Nucryst Pharmaceuticals Corp
XTSE/MXT_UN,MSP Maxxum Trust
XTSE/FAC_UN,Flaherty & Crumrine Investment Grade Preferred Fund
XTSE/BIG_PR_A,Big 8 Spilt Inc.
XTSE/IRC,International Royalty Corporation
XTSE/UF_UN,Uranium Focused Energy Fund
XTSE/RF_PR_A,Norrock Realty Finance Corp
XTSE/SG_UN,Stone Total Return Unit Trust
XTSE/SDL_UN,Citadel S-1 Income Trust Fund
XTSE/OGN_UN,OLeary Global Infrastructure Fund
XTSE/SDT_UN,Sentry Select Diversified Income Fund
XTSE/LGG,Lihir Gold Limited
XTSE/SCO_UN,Aberdeen Scots Trusts
XTSE/PMT_UN,Paramount Energy Trust
XTSE/BMT_PR_A,BMONT Split Corp.
XTSE/LRI,Lab Research Inc
XTSE/UTS,UTS Energy Corp
XTSE/PBL_UN,Pollard Banknote Income Fund
XTSE/EFX_UN,Enerflex Systems Income Fund
XTSE/KNA,Keystone North America Inc
XTSE/PIF_UN,Pembina Pipeline Income Fund
XTSE/DYI_UN,DiversiYield Income Fund
XTSE/PRI_UN,Primary Energy Recycling Corporation
XTSE/EIF_UN,Exchange Industrial Income Fund
XTSE/JE_UN,Just Energy Income Fund
XTSE/DIF_UN,Clarington Diversified Income & Growth Fund.
XTSE/GWO_PR_X,Great-West Lifeco Inc.
XTSE/GRE_UN,Sentry Select Global Real Estate Fund
XTSE/BSI_UN,Brascan SoundVest Diversified Income Fund.
XTSE/CGC,Capital Gold Corp.
XTSE/PES_UN,Peak Energy Services Trust
XTSE/STR_E,Financial Services Income Streams
XTSE/PGF_UN,Pengrowth Energy Trust
XTSE/FNA_UN,First National AlarmCap Income Fund
XTSE/SLS,SL Split Corp
XTSE/DR_UN,Medical Facilities Corp.
XTSE/NWF_UN,North West Company Fund
XTSE/ESN_UN,Essential Energy Services Trust
XTSE/OGO_UN,O`Leary Global Income Opportunities Fund
XTSE/OCB_UN,O Leary Advantaged Tactical Global Corporate Bond Fund
XTSE/TDS_B,TD Split Inc.
XTSE/CXY,CryptoLogic Limited
XTSE/MLP_A,Front Street MLP Income Fund Ltd
XTSE/CWA_UN,Coast Wholesale Appliances Income Fund
XTSE/PVN_UN,Premier Value Income Trust.
XTSE/COS_UN,Canadian Oil Sands Trust
XTSE/ADN_UN,Acadian Timber Income Fund
XTSE/SPT_B,Spectra Energy Canada Exchangeco Inc
XTSE/JEX,Just Energy Exchange Corporation
XTSE/GCI_A,Canoe `GO CANADA` Income Fund
XTSE/BAD_UN,Badger Income Fund
XTSE/GWL_PR_O,Great-West Life Assurance Co.
XTSE/CFX_UN,Canfor Pulp Income Fund
XTSE/IPI_A,"IPL, Inc."
XTSE/OUS_UN,Omega Advisors U.S. Capital Appreciation Fund (OUS.UN) Adjusted Stock Prices
XTSE/LLL,Lululemon Athletica inc.
XTSE/SDC,Seacliff Construction Corp
XTSE/OBP,Ondine Biopharma Corp.
XTSE/CWG,Craig Wireless Systems Ltd
XTSE/OCZ_UN,O Leary Canadian Equity Income Fund
XTSE/ZL_PR_A,Zarlink Semiconductor Inc
XTSE/PNG,Pacific Northern Gas Ltd.
XTSE/BE,Brompton Equity Split Corp.
XTSE/CEG,South American Gold & Copper
XTSE/ZAR_UN,Zargon Energy Trust
XTSE/RTL,Ratel Gold Limited (RTL) Adjusted Stock Prices
XTSE/RBS_PR_A,R Split III Corp
XTSE/GUR,Global Uranium Fund Inc
XTSE/MUH_PR_A,MCM Split Share Corp.
XTSE/SCU_UN,Second Cup Income Fund
XTSE/MNF,Macquarie NexGen Global Infrastructure Corporation
XTSE/SDI,Spectral Diagnostics Inc (SDI) Adjusted Stock Prices
XTSE/CBF_UN,Lazard Global Convertible Bond Fund
XTSE/CXC_PR_A,CIX Split Corp.
XTSE/FBS_PR_B,"5Banc Split, Inc."
XTSE/OCH_UN,O`Leary Canadian Income Opportunities Fund II
XTSE/NMC,Newmont Mining Corp. of Canada Ltd.
XTSE/FMD,Futuremed Healthcare Products Corp
XTSE/HAR,Harmony Asset Ltd.
XTSE/HLR_UN,Holloway Lodging Real Estate Investment Trust
XTSE/HZY,AlphaPro Management Inc
XTSE/BMO_PR_O,Bank of Montreal
XTSE/SDF_UN,Signature Diversified Value Trust
XTSE/SO,Softchoice Corporation
XTSE/ABO_A,Arbor Memorial Services Inc.
XTSE/TGA_UN,TransGlobe Apartment Real Estate Investment Trust
XTSE/PNG_PR_A,Pacific Northern Gas Ltd.
XTSE/NAE,NAL Energy Corp
XTSE/HAV,AlphaPro Management Inc
XTSE/HCS_UN,Canadian Premium Select Income Fund
XTSE/CGI_PR_B,Canadian General Investments Ltd.
XTSE/CWA,Coast Wholesale Appliances Inc
XTSE/PMZ_UN,Primaris Retail Real Estate Investment Trust
XTSE/HIN,BetaPro Management Inc.
XTSE/CGQ_E,Capital Gains Income Streams
XTSE/HIT_UN,Fiera High Income Trust
XTSE/MFC_PR_D,Manulife Financial Corp.
XTSE/PAP_A,Paulin H & Co.
XTSE/FAY_UN,First Asset Yield Opportunity Trust
XTSE/WES_PR_B,Western Financial Group Inc.
XTSE/WEQ_UN,Westernone Equity Income Fund
XTSE/IPL_UN,Inter Pipeline Fund
XTSE/NA_PR_P,National Bank Of Canada
XTSE/SPO_UN,Skylon Global Capital Yield Trust II
XTSE/BIG_A,Big 8 Spilt Inc.
XTSE/EOS_UN,Enervest Energy and Oil Sands Total Return Trust
XTSE/CIW_UN,Copernican World Financial Infrastructure Trust
XTSE/DVF_UN,First Asset Canadian Dividend Opportunity Fund II
XTSE/CCS_PR_D,Co Operators Insurance Co
XTSE/GFO_UN,"Connor, Clark & Lunn Financial Opportunities Fund"
XTSE/CDW_UN,Canadian Wireless Trust
XTSE/UFX,Domtar (Canada) Paper Inc
XTSE/AAH,Aastra Technologies Ltd.
XTSE/NM,Newcrest Mining
XTSE/BAM_PR_O,Brookfield Asset Management Inc.
XTSE/TD_PR_K,Toronto Dominion Bank
XTSE/BNS_PR_X,Bank Of Nova Scotia
XTSE/KRE_UN,KEYreit
XTSE/THI,Tim Hortons Inc
XTSE/RIL_UN,ROI Canadian Mortgage Income Fund
XTSE/PMG,Petrominerales Ltd
XTSE/RY_PR_T,Royal Bank Of Canada
XTSE/NEW_PR_C,Newgrowth Corp.
XTSE/LXF_A,First Asset Investment Management Inc
XTSE/DPF_UN,DPF India Opportunities Fund
XTSE/WFI,Waterfurnace Renewable Energy Inc
XTSE/CM_PR_E,Canadian Imperial Bank Of Commerce
XTSE/MFC_PR_A,Manulife Financial Corp.
XTSE/GXF_A,First Asset Investment Management Inc
XTSE/F_UN,FAM Real Estate Investment Trust (F_UN) Adjusted Stock Prices
XTSE/LW,Leisureworld Senior Care Corp (LW) Adjusted Stock Prices
XTSE/AR_PR_D_UADJ,Argus Corp (AR.PR.D) Unadjusted Stock Prices
XTSE/VEN_UADJ,Ventana Gold Corp (VEN) Unadjusted Stock Prices
XTSE/EPE_PR_A_UADJ,Epcor Preferred Equity Inc (EPE.PR.A) Unadjusted Stock Prices
XTSE/DKI_UN_UADJ,Deans Knight Income and Growth Fund (DKI.UN) Unadjusted Stock Prices
XTSE/EF_WT_UADJ,EarthFirst Canada Inc (EF.WT) Unadjusted Stock Prices
XTSE/CHW_RT_UADJ,Chesswood Income Fund (CHW.RT) Unadjusted Stock Prices
XTSE/VFF_UN_UADJ,Village Farms Income Fund (VFF.UN) Unadjusted Stock Prices
XTSE/GGN_UADJ,Gryphon Gold corporation (GGN) Unadjusted Stock Prices
XTSE/TRK_UN,Canada Cartage Diversified Income Fund
XTSE/TFR_UN,Lakeport Brewing Income Fund
XTSE/BIF_UN,Bayshore Floating Rate Senior Loan Fund
XTSE/IEP_UN,Income & Equity Index Participation Fund
XTSE/VNG_UN,Vault Energy Trust
XTSE/SIX_UN,Sixty Plus Income Trust
XTSE/CWM_UN,CanWest MediaWorks Income Fund
XTSE/NTL_PR_F,Nortel Networks Limited
XTSE/AER_UN,Aeroplan Income Fund
XTSE/RNK_UN,Rainmaker Income Fund
XTSE/OFB_UN,OFI Income Fund
XTSE/BDS_PR_A,BG Income & Growth Split Trust
XTSE/BXN,B Split II Corp.
XTSE/IRG_RT_UADJ,Imvescor Restaurant Group Inc (IRG.RT) Unadjusted Stock Prices
XTSE/LSC_PR_C_UADJ,Lifeco Split Corp. Inc. (LSC.PR.C) Unadjusted Stock Prices
XTSE/ICE_UN_UADJ,Versacold Income Fund (ICE.UN) Unadjusted Stock Prices
XTSE/CTL_RT_UADJ,Catalyst Paper Corporation (CTL.RT) Unadjusted Stock Prices
XTSE/GUR_WT_B_UADJ,Aston Hill Global Uranium Fund Inc (GUR.WT.B) Unadjusted Stock Prices
XTSE/DGI_DB_UADJ,Data Group Income Fund (DGI.DB) Unadjusted Stock Prices
XTSE/CBW_PR_A_UADJ,Copernican World Banks Split Inc (CBW.PR.A) Unadjusted Stock Prices
XTSE/EET_WT_UADJ,"Etruscan Resources, Inc. (EET.WT) Unadjusted Stock Prices"
XTSE/USL_WT_UADJ,U.S. Silver & Gold Inc (USL.WT) Unadjusted Stock Prices
XTSE/RPB_PR_A_UADJ,Roc Pref III Corp. (RPB.PR.A) Unadjusted Stock Prices
XTSE/CBB_UN_UADJ,Copernican British Banks Fund (CBB.UN) Unadjusted Stock Prices
XTSE/PGX_DB_UADJ,Progress Energy Trust (PGX.DB) Unadjusted Stock Prices
XTSE/NAE_UN_UADJ,NAL Oil & Gas Trust (NAE.UN) Unadjusted Stock Prices
XTSE/WEQ_DB_UADJ,Westernone Equity Income Fund (WEQ.DB) Unadjusted Stock Prices
XTSE/RIT_WT_UADJ,First Asset Canadian REIT Income Fund (RIT.WT) Unadjusted Stock Prices
XTSE/CRS_UN_UADJ,Creststreet Power & Income Fund LP (CRS.UN) Unadjusted Stock Prices
XTSE/NPF_WT_UADJ,North American Preferred Share Fund (NPF.WT) Unadjusted Stock Prices
XTSE/NTL_PR_G_UADJ,Nortel Networks Limited (NTL.PR.G) Unadjusted Stock Prices
XTSE/OSK_UADJ,Osisko Mining Corp (OSK) Unadjusted Stock Prices
XTSE/OSK_WT_UADJ,Osisko Mining Corp (OSK.WT) Unadjusted Stock Prices
XTSE/SKR_WT_A_UADJ,Skye Resources Inc. (SKR.WT.A) Unadjusted Stock Prices
XTSE/HLR_DB_UADJ,Holloway Lodging Real Estate Investment Trust (HLR.DB) Unadjusted Stock Prices
XTSE/MGT_WT_U_UADJ,"Mines Management, Inc. (MGT.WT.U) Unadjusted Stock Prices"
XTSE/BP_U_UADJ,BP plc (BP.U) Unadjusted Stock Prices
XTSE/HR_DB_UADJ,H&R Real Estate Investment Trust (HR.DB) Unadjusted Stock Prices
XTSE/NCT_U_UADJ,180 Connect Inc. (NCT.U) Unadjusted Stock Prices
XTSE/FRO_WT_UADJ,Frontier Rare Earths Ltd (FRO.WT) Unadjusted Stock Prices
XTSE/PPF_WT_UADJ,Propel Multi-Strategy Fund (PPF.WT) Unadjusted Stock Prices
XTSE/ALA_UN_UADJ,AltaGas Income Trust (ALA.UN) Unadjusted Stock Prices
XTSE/SVU_WT_UADJ,Atlantic Gold Corp (SVU.WT) Unadjusted Stock Prices
XTSE/PDM_DB_UADJ,Imvescor Restaurant Group Inc (PDM.DB) Unadjusted Stock Prices
XTSE/GLF_UN_UADJ,Golf Town Income Fund (GLF.UN) Unadjusted Stock Prices
XTSE/OFS_UN_UADJ,O Leary Founders Series Income & Growth Fund (OFS.UN) Unadjusted Stock Prices
XTSE/FIT_WT_UADJ,International Financial Income and Growth Trust (FIT.WT) Unadjusted Stock Prices
XTSE/AZD_WT_UADJ,Azure Dynamics Corp. (AZD.WT) Unadjusted Stock Prices
XTSE/ELR_WT_UADJ,Eastern Platinum Ltd (ELR.WT) Unadjusted Stock Prices
XTSE/RY_NO_F_UADJ,Royal Bank Of Canada (RY.NO.F) Unadjusted Stock Prices
XTSE/PMZ_DB_A_UADJ,Primaris Retail Real Estate Investment Trust (PMZ.DB.A) Unadjusted Stock Prices
XTSE/PRE_DB_UADJ,Pacific Rubiales Energy Corp (PRE.DB) Unadjusted Stock Prices
XTSE/XMF_WT_UADJ,M Split Corp. (XMF.WT) Unadjusted Stock Prices
XTSE/BTF_UN_UADJ,Brompton Tracker Fund (BTF.UN) Unadjusted Stock Prices
XTSE/AVN_DB_F_UADJ,Advantage Energy Income Fund (AVN.DB.F) Unadjusted Stock Prices
XTSE/RIT_RT_UADJ,First Asset Canadian REIT Income Fund (RIT.RT) Unadjusted Stock Prices
XTSE/IVA_PR_G_UADJ,Ivaco Inc. (IVA.PR.G) Unadjusted Stock Prices
XTSE/PRF_PR_A_UADJ,ROC Pref Corp. (PRF.PR.A) Unadjusted Stock Prices
XTSE/WC_WT_V_UADJ,World Color Press Inc (WC.WT.V) Unadjusted Stock Prices
XTSE/EWP_UN_UADJ,First Asset Pipes & Power Income Fund (EWP.UN) Unadjusted Stock Prices
XTSE/DIO_WT_UADJ,Dioro Exploration NL (DIO.WT) Unadjusted Stock Prices
XTSE/PFA_UN_UADJ,FA Power Fund (PFA.UN) Unadjusted Stock Prices
XTSE/CUM_WT_UADJ,Copper Mountain Mining Corporation (CUM.WT) Unadjusted Stock Prices
XTSE/BAB_UN_UADJ,Build America Investment Grade Bond Fund (BAB.UN) Unadjusted Stock Prices
XTSE/BAF_PR_E_UADJ,Bell Aliant Preferred Equity Inc (BAF.PR.E) Unadjusted Stock Prices
XTSE/HCF_A_UADJ,Harvest Canadian Income & Growth Fund (HCF.A) Unadjusted Stock Prices
XTSE/GPF_WT_A_UADJ,Gold Participation and Income Fund (GPF.WT.A) Unadjusted Stock Prices
XTSE/HAF_UN_UADJ,Horizons AlphaPro Fiera Tactical Bond Fund (HAF.UN) Unadjusted Stock Prices
XTSE/TDG_UN_UADJ,Trinidad Energy Services Income Trust (TDG.UN) Unadjusted Stock Prices
XTSE/KAT_NT_UADJ,Katanga Mining Limited (KAT.NT) Unadjusted Stock Prices
XTSE/RRB_UN_UADJ,"Connor, Clark & Lunn Real Return Income Fund (RRB.UN) Unadjusted Stock Prices"
XTSE/BR_UN_UADJ,Big Rock Brewery Income Trust (BR.UN) Unadjusted Stock Prices
XTSE/NPP_PR_A_UADJ,Northland Power Preferred Equity Inc (NPP.PR.A) Unadjusted Stock Prices
XTSE/CGS_A_UADJ,Canwest Global Communications Corp. (CGS.A) Unadjusted Stock Prices
XTSE/TRF_RT_UADJ,First Asset Energy & Resource Fund (TRF.RT) Unadjusted Stock Prices
XTSE/CLB_DB_UADJ,Colabor Income Fund (CLB.DB) Unadjusted Stock Prices
XTSE/CHZ_UN_UADJ,Sentry Select China Fund (CHZ.UN) Unadjusted Stock Prices
XTSE/HCF_UN_UADJ,Harvest Canadian Income & Growth Fund (HCF.UN) Unadjusted Stock Prices
XTSE/CLL_DB_A_UADJ,Connacher Oil & Gas Ltd. (CLL.DB.A) Unadjusted Stock Prices
XTSE/SVR_UN_UADJ,Blackrock Silver Bullion Trust (SVR.UN) Unadjusted Stock Prices
XTSE/OGF_WT_A_UADJ,Aston Hill Oil & Gas Income Fund (OGF.WT.A) Unadjusted Stock Prices
XTSE/FCS_WT_A_UADJ,Faircourt Split Trust (FCS.WT.A) Unadjusted Stock Prices
XTSE/AU,Agricore United
XTSE/FCN_PR_A,Faircourt Split Seven Trust
XTSE/BDT,Bird Construction Inc (BDT) Adjusted Stock Prices
XTSE/BCE_PR_Q_UADJ,BCE Inc (BCE.PR.Q) Unadjusted Stock Prices
XTSE/AX_PR_U_UADJ,Artis Real Estate Investment Trust (AX.PR.U) Unadjusted Stock Prices
XTSE/CCO_UADJ,Cameco Corp. (CCO) Unadjusted Stock Prices
XTSE/DOL_UADJ,Dollarama Inc (DOL) Unadjusted Stock Prices
XTSE/AYA_UADJ,Amaya Inc (AYA) Unadjusted Stock Prices
XTSE/BAM_PF_E_UADJ,Brookfield Asset Management Inc. (BAM.PF.E) Unadjusted Stock Prices
XTSE/BNS_PR_A_UADJ,Bank Of Nova Scotia (BNS.PR.A) Unadjusted Stock Prices
XTSE/APS_UADJ,Aptose Biosciences Inc (APS) Unadjusted Stock Prices
XTSE/AX_PR_A,Artis Real Estate Investment Trust (AX_PR_A) Adjusted Stock Prices
XTSE/ATL_UADJ,Atlatsa Resources Corp (ATL) Unadjusted Stock Prices
XTSE/ATH,Athabasca Oil Corp (ATH) Adjusted Stock Prices
XTSE/AUI_UN_UADJ,Australian Banc Income Fund (AUI.UN) Unadjusted Stock Prices
XTSE/AUM,Golden Minerals Co (AUM) Adjusted Stock Prices
XTSE/AVK_UADJ,Avnel Gold Mining Limited (AVK) Unadjusted Stock Prices
XTSE/AZ_UADJ,Arizona Mining Inc (AZ) Unadjusted Stock Prices
XTSE/CDD_UN_UADJ,Core Canadian Dividend Trust (CDD.UN) Unadjusted Stock Prices
XTSE/AZ,Arizona Mining Inc (AZ) Adjusted Stock Prices
XTSE/AZP_PR_B_UADJ,Atlantic Power Preferred Equity Ltd (AZP.PR.B) Unadjusted Stock Prices
XTSE/BAM_PF_C,Brookfield Asset Management Inc. (BAM_PF_C) Adjusted Stock Prices
XTSE/CUD_A,BlackRock Investments Canada Inc (CUD_A) Adjusted Stock Prices
XTSE/BAM_PR_X,Brookfield Asset Management Inc. (BAM_PR_X) Adjusted Stock Prices
XTSE/BPO_PR_N_UADJ,Brookfield Office Properties Inc (BPO.PR.N) Unadjusted Stock Prices
XTSE/BKI_UADJ,Black Iron Inc (BKI) Unadjusted Stock Prices
XTSE/BNS_PR_Q_UADJ,Bank Of Nova Scotia (BNS.PR.Q) Unadjusted Stock Prices
XTSE/BPO_PR_P_UADJ,Brookfield Office Properties Inc (BPO.PR.P) Unadjusted Stock Prices
XTSE/BU_UADJ,Burcon Nutrascience Corp (BU) Unadjusted Stock Prices
XTSE/CHR_A_UADJ,Chorus Aviation Inc (CHR.A) Unadjusted Stock Prices
XTSE/DA_A_UADJ,Discovery Air Inc (DA.A) Unadjusted Stock Prices
XTSE/DII_B,Dorel Industries Inc. (DII_B) Adjusted Stock Prices
XTSE/CNL,Continental Gold Inc (CNL) Adjusted Stock Prices
XTSE/CNQ_UADJ,Canadian Natural Resources Ltd. (CNQ) Unadjusted Stock Prices
XTSE/CPG_UADJ,Crescent Point Energy Corp (CPG) Unadjusted Stock Prices
XTSE/EFX,Enerflex Ltd (EFX) Adjusted Stock Prices
XTSE/PWB_PR_B_UADJ,Pacific & Western Bank of Canada (PWB.PR.B) Unadjusted Stock Prices
XTSE/DIV_UADJ,Diversified Royalty Corp (DIV) Unadjusted Stock Prices
XTSE/KEL,Kelt Exploration Ltd (KEL) Adjusted Stock Prices
XTSE/ECA,Encana Corporation (ECA) Adjusted Stock Prices
XTSE/ELR_UADJ,Eastern Platinum Ltd (ELR) Unadjusted Stock Prices
XTSE/ERF,Enerplus Corporation (ERF) Adjusted Stock Prices
XTSE/GRL,Global Real Estate Dividend Growers Corp (GRL) Adjusted Stock Prices
XTSE/ERD,Erdene Resource Development Corp (ERD) Adjusted Stock Prices
XTSE/EXE,Extendicare Inc (EXE) Adjusted Stock Prices
XTSE/FAI,First Asset Investment Management Inc (FAI) Adjusted Stock Prices
XTSE/FFH_PR_I_UADJ,"Fairfax Financial Holdings, Ltd. (FFH.PR.I) Unadjusted Stock Prices"
XTSE/FFH_PR_H_UADJ,"Fairfax Financial Holdings, Ltd. (FFH.PR.H) Unadjusted Stock Prices"
XTSE/FGM_UADJ,First Asset Investment Management Inc (FGM) Unadjusted Stock Prices
XTSE/PIF_DB_A,Pembina Pipeline Income Fund (PIF.DB.A) Adjusted Stock Prices
XTSE/FHE_UADJ,First Trust Portfolios Canada Co. (FHE) Unadjusted Stock Prices
XTSE/FRU,Freehold Royalties Ltd (FRU) Adjusted Stock Prices
XTSE/FSV_UADJ,FirstService Corp (FSV) Unadjusted Stock Prices
XTSE/LFE_PR_B_UADJ,Canadian Life Companies Split Corp (LFE.PR.B) Unadjusted Stock Prices
XTSE/FTS,Fortis Inc. (FTS) Adjusted Stock Prices
XTSE/OMI_UADJ,Orosur Mining Inc (OMI) Unadjusted Stock Prices
XTSE/KEY_DB_A,Keyera Corp (KEY.DB.A) Adjusted Stock Prices
XTSE/ITC,Intrinsyc Technologies Corp (ITC) Adjusted Stock Prices
XTSE/IFC_PR_C_UADJ,Intact Financial Corp (IFC.PR.C) Unadjusted Stock Prices
XTSE/GCT,GVIC Communications Corp (GCT) Adjusted Stock Prices
XTSE/GDC,Genesis Land Development Corp (GDC) Adjusted Stock Prices
XTSE/L_PR_B_UADJ,Loblaw Cos. Ltd. (L.PR.B) Unadjusted Stock Prices
XTSE/GDG_UN_UADJ,Global Dividend Growers Income Fund (GDG.UN) Unadjusted Stock Prices
XTSE/GWR_UADJ,Global Water Resources Inc (GWR) Unadjusted Stock Prices
XTSE/SPE_1_UADJ,Spartan Exploration Ltd (SPE.1) Unadjusted Stock Prices
XTSE/HBG,Hamilton Capital Partners Inc (HBG) Adjusted Stock Prices
XTSE/GWO_PR_H_UADJ,Great-West Lifeco Inc. (GWO.PR.H) Unadjusted Stock Prices
XTSE/HAB_UADJ,Horizons ETFs Management (Canada) Inc (HAB) Unadjusted Stock Prices
XTSE/HUZ_UADJ,Horizons ETFs Management (Canada) Inc (HUZ) Unadjusted Stock Prices
XTSE/HFR_A_UADJ,Horizons ETFs Management (Canada) Inc (HFR.A) Unadjusted Stock Prices
XTSE/HLF_UADJ,High Liner Foods Inc (HLF) Unadjusted Stock Prices
XTSE/HNY_A_UADJ,Horizons ETFs Management (Canada) Inc (HNY.A) Unadjusted Stock Prices
XTSE/HSE_UADJ,Husky Energy Inc. (HSE) Unadjusted Stock Prices
XTSE/HXE_UADJ,Horizons ETFs Management (Canada) Inc (HXE) Unadjusted Stock Prices
XTSE/IAG_PR_A_UADJ,Industrial Alliance Insurance and Financial Services Inc. (IAG.PR.A) Unadjusted Stock Prices
XTSE/ISV_UADJ,Information Services Corp (ISV) Unadjusted Stock Prices
XTSE/LNR,Linamar Corp. (LNR) Adjusted Stock Prices
XTSE/LUC_UADJ,Lucara Diamond Corp (LUC) Unadjusted Stock Prices
XTSE/MAR,Marret Resource Corp (MAR) Adjusted Stock Prices
XTSE/EMP_PR_B_UADJ,"Empire Co., Ltd. (EMP.PR.B) Unadjusted Stock Prices"
XTSE/MSL,Merus Labs International Inc. (MSL) Adjusted Stock Prices
XTSE/MST_UN_UADJ,Milestone Apartments Real Estate Investment Trust (MST.UN) Unadjusted Stock Prices
XTSE/PWF_PR_E_UADJ,Power Financial Corporation (PWF.PR.E) Unadjusted Stock Prices
XTSE/GTK_UADJ,Guest-Tek Interactive Entertainment Ltd. (GTK) Unadjusted Stock Prices
XTSE/EQN_UADJ,Equinox Minerals Ltd. (EQN) Unadjusted Stock Prices
XTSE/NCU_UADJ,Nevada Copper Corp. (NCU) Unadjusted Stock Prices
XTSE/NDM_WT_A,Northern Dynasty Minerals Ltd. (NDM_WT_A) Adjusted Stock Prices
XTSE/SLF_PR_A_UADJ,"Sun Life Financial, Inc. (SLF.PR.A) Unadjusted Stock Prices"
